payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,is_failed,payment_year,payment_month,payment_day,day_of_week,hour_of_day,is_weekend,amount_log,is_high_value,amount_bucket,risk_band,has_prior_failures,prior_failure_band,settlement_speed_days,is_large_international,risk_adjusted_amount
P-CFDF002C,2024-06-14 20:46:00,220185.73,CAD,AU,ACH,API,0.174,1,SAME_DAY,False,2024,6,14,4,20,False,12.302231238057894,False,HIGH,LOW,True,LOW,0,False,38312.31702
P-C8B8EBAD,2024-02-25 22:19:00,74501.58,JPY,IN,SWIFT,BATCH,0.018,2,SAME_DAY,False,2024,2,25,6,22,True,11.2185890346405,False,MEDIUM,LOW,True,LOW,0,False,1341.0284399999998
P-79F7DF9E,2024-05-09 19:57:00,28706.31,EUR,US,SWIFT,FILE,0.462,1,NEXT_DAY,False,2024,5,9,3,19,False,10.264907073148951,False,MEDIUM,MEDIUM,True,LOW,1,False,13262.31522
P-21BD8B5C,2024-03-14 08:21:00,27309.2,GBP,DE,SWIFT,API,0.342,4,SAME_DAY,False,2024,3,14,3,8,False,10.215015537765725,False,MEDIUM,MEDIUM,True,HIGH,0,False,9339.746400000002
P-9C9403B2,2024-03-01 05:53:00,47790.11,EUR,DE,SWIFT,ONLINE,0.227,0,NEXT_DAY,False,2024,3,1,4,5,False,10.774594917918916,False,MEDIUM,LOW,False,NONE,1,False,10848.35497
P-EF088814,2024-02-08 06:31:00,54368.87,AUD,US,ACH,ONLINE,0.047,1,SAME_DAY,False,2024,2,8,3,6,False,10.903565419112645,False,MEDIUM,LOW,True,LOW,0,False,2555.33689
P-A4318B3A,2024-03-26 08:10:00,22583.55,AUD,IN,RTP,BATCH,0.227,2,SAME_DAY,False,2024,3,26,1,8,False,10.025021323161402,False,MEDIUM,LOW,True,LOW,0,False,5126.46585
P-2D818866,2024-04-14 18:01:00,1812446.73,CAD,CA,ACH,BATCH,0.312,2,SAME_DAY,False,2024,4,14,6,18,True,14.410188826674435,True,VERY_HIGH,MEDIUM,True,LOW,0,True,565483.37976
P-C95DE6BF,2024-01-11 12:46:00,35986.23,CAD,IN,WIRE,API,0.556,1,SAME_DAY,False,2024,1,11,3,12,False,10.490919432287216,False,MEDIUM,MEDIUM,True,LOW,0,False,20008.343880000004
P-38F4C8E5,2024-03-03 23:31:00,116234.73,USD,JP,WIRE,BATCH,0.312,0,NEXT_DAY,False,2024,3,3,6,23,True,11.663375563226703,False,HIGH,MEDIUM,False,NONE,1,False,36265.235759999996
P-684C5CFD,2024-05-15 06:08:00,382243.94,AUD,IN,ACH,API,0.265,1,NEXT_DAY,False,2024,5,15,2,6,False,12.853816886293622,False,HIGH,LOW,True,LOW,1,False,101294.6441
P-E188A9C5,2024-05-04 03:58:00,328803.46,USD,DE,ACH,API,0.038,2,SAME_DAY,False,2024,5,4,5,3,True,12.703218506549051,False,HIGH,LOW,True,LOW,0,False,12494.53148
P-7EF7C346,2024-02-08 21:54:00,197844.97,CAD,AU,ACH,BATCH,0.723,2,T_PLUS_2,False,2024,2,8,3,21,False,12.195244077639732,False,HIGH,HIGH,True,LOW,2,False,143041.91331
P-D1988A01,2024-02-03 22:04:00,90441.48,GBP,JP,ACH,FILE,0.437,0,NEXT_DAY,False,2024,2,3,5,22,True,11.412469347510857,False,MEDIUM,MEDIUM,False,NONE,1,False,39522.926759999995
P-A9D51DF5,2024-01-07 21:31:00,306787.21,USD,DE,RTP,ONLINE,0.404,0,NEXT_DAY,False,2024,1,7,6,21,True,12.63391291879289,False,HIGH,MEDIUM,False,NONE,1,False,123942.03284000001
P-5DC2CCF3,2024-04-20 17:10:00,359517.8,GBP,GB,SWIFT,BATCH,0.399,2,SAME_DAY,False,2024,4,20,5,17,True,12.792521749629874,False,HIGH,MEDIUM,True,LOW,0,False,143447.6022
P-5A73006D,2024-05-29 05:43:00,55793.26,USD,US,ACH,MOBILE,0.213,1,NEXT_DAY,False,2024,5,29,2,5,False,10.929426275694677,False,MEDIUM,LOW,True,LOW,1,False,11883.96438
P-E6D5920E,2024-05-15 04:07:00,13939.68,JPY,AU,WIRE,API,0.184,2,NEXT_DAY,False,2024,5,15,2,4,False,9.54256646361259,False,MEDIUM,LOW,True,LOW,1,False,2564.90112
P-B65C1CE4,2024-04-15 05:32:00,21259.15,JPY,CA,ACH,ONLINE,0.298,3,NEXT_DAY,False,2024,4,15,0,5,False,9.964589707374342,False,MEDIUM,LOW,True,HIGH,1,False,6335.2267
P-1B8A1E1D,2024-02-19 06:34:00,20195.15,AUD,IN,ACH,FILE,0.362,1,SAME_DAY,False,2024,2,19,0,6,False,9.913247271164535,False,MEDIUM,MEDIUM,True,LOW,0,False,7310.6443
P-74D2B998,2024-06-05 17:46:00,114581.56,AUD,AU,SWIFT,BATCH,0.075,0,SAME_DAY,False,2024,6,5,2,17,False,11.649050890181124,False,HIGH,LOW,False,NONE,0,False,8593.617
P-4A9FD984,2024-02-15 10:26:00,100721.34,AUD,GB,ACH,API,0.203,2,NEXT_DAY,False,2024,2,15,3,10,False,11.520122901172737,False,HIGH,LOW,True,LOW,1,False,20446.43202
P-E2C1BF4B,2024-01-04 15:50:00,182153.69,CAD,US,WIRE,ONLINE,0.306,1,SAME_DAY,False,2024,1,4,3,15,False,12.112611550115117,False,HIGH,MEDIUM,True,LOW,0,False,55739.02914
P-0381C159,2024-03-07 06:53:00,66088.39,CAD,GB,ACH,BATCH,0.072,0,NEXT_DAY,False,2024,3,7,3,6,False,11.098763498583804,False,MEDIUM,LOW,False,NONE,1,False,4758.364079999999
P-2428A2EE,2024-01-22 05:13:00,44935.53,EUR,JP,ACH,FILE,0.649,2,SAME_DAY,False,2024,1,22,0,5,False,10.713006328694966,False,MEDIUM,HIGH,True,LOW,0,False,29163.15897
P-63ACC7EB,2024-02-21 03:42:00,90404.06,AUD,GB,ACH,BATCH,0.411,1,NEXT_DAY,False,2024,2,21,2,3,False,11.41205551826514,False,MEDIUM,MEDIUM,True,LOW,1,False,37156.06866
P-200DFD9A,2024-05-12 21:54:00,225634.81,GBP,AU,ACH,FILE,0.06,0,SAME_DAY,False,2024,5,12,6,21,True,12.326677518278911,False,HIGH,LOW,False,NONE,0,False,13538.0886
P-A53129AF,2024-02-22 08:29:00,246087.91,JPY,AU,SWIFT,BATCH,0.331,0,SAME_DAY,False,2024,2,22,3,8,False,12.413448172381253,False,HIGH,MEDIUM,False,NONE,0,False,81455.09821000001
P-935CA3FA,2024-03-17 02:44:00,12509.55,GBP,JP,ACH,BATCH,0.446,1,NEXT_DAY,True,2024,3,17,6,2,True,9.43432756732267,False,MEDIUM,MEDIUM,True,LOW,1,False,5579.2593
P-5DFC7335,2024-02-05 10:16:00,101191.91,GBP,JP,ACH,BATCH,0.139,1,NEXT_DAY,False,2024,2,5,0,10,False,11.524783974092697,False,HIGH,LOW,True,LOW,1,False,14065.675490000001
P-96E46C26,2024-05-25 23:12:00,778922.05,EUR,IN,WIRE,ONLINE,0.581,2,NEXT_DAY,False,2024,5,25,5,23,True,13.565667539485966,True,VERY_HIGH,MEDIUM,True,LOW,1,True,452553.71105
P-FA73EF8B,2024-02-19 02:25:00,31947.42,CAD,JP,WIRE,API,0.246,2,NEXT_DAY,True,2024,2,19,0,2,False,10.371878006313706,False,MEDIUM,LOW,True,LOW,1,False,7859.06532
P-0B6FFCD1,2024-01-04 01:04:00,3249.64,USD,GB,ACH,MOBILE,0.409,1,T_PLUS_2,False,2024,1,4,3,1,False,8.086607179013901,False,LOW,MEDIUM,True,LOW,2,False,1329.1027599999998
P-8B33F892,2024-01-18 00:40:00,377265.98,GBP,AU,SWIFT,ONLINE,0.621,2,NEXT_DAY,False,2024,1,18,3,0,False,12.840708385557535,False,HIGH,HIGH,True,LOW,1,False,234282.17357999997
P-11FABE34,2024-01-15 13:23:00,15351.47,AUD,DE,ACH,BATCH,0.049,0,T_PLUS_2,False,2024,1,15,0,13,False,9.639031652122505,False,MEDIUM,LOW,False,NONE,2,False,752.22203
P-0EAE2193,2024-04-27 06:17:00,109432.77,JPY,IN,SWIFT,FILE,0.186,1,T_PLUS_2,False,2024,4,27,5,6,True,11.60307480506643,False,HIGH,LOW,True,LOW,2,False,20354.49522
P-5D90ADAF,2024-05-26 18:50:00,46046.62,USD,GB,SWIFT,BATCH,0.365,1,SAME_DAY,False,2024,5,26,6,18,True,10.73743135739453,False,MEDIUM,MEDIUM,True,LOW,0,False,16807.0163
P-74BD7D53,2024-03-17 14:11:00,39827.09,JPY,AU,RTP,FILE,0.089,1,NEXT_DAY,False,2024,3,17,6,14,True,10.592327721222205,False,MEDIUM,LOW,True,LOW,1,False,3544.6110099999996
P-09A828F2,2024-05-05 18:26:00,82095.81,USD,AU,RTP,BATCH,0.175,1,NEXT_DAY,False,2024,5,5,6,18,True,11.315654439630832,False,MEDIUM,LOW,True,LOW,1,False,14366.766749999999
P-2A81A0BC,2024-06-21 23:28:00,273135.54,GBP,CA,ACH,API,0.241,0,T_PLUS_2,False,2024,6,21,4,23,False,12.51772709565566,False,HIGH,LOW,False,NONE,2,False,65825.66514
P-DC169C7E,2024-03-19 21:50:00,315417.49,AUD,US,SWIFT,API,0.1,2,NEXT_DAY,False,2024,3,19,1,21,False,12.66165557576232,False,HIGH,LOW,True,LOW,1,False,31541.749
P-F8135FA3,2024-02-22 04:54:00,21913.14,USD,AU,WIRE,API,0.156,2,NEXT_DAY,False,2024,2,22,3,4,False,9.994887369554952,False,MEDIUM,LOW,True,LOW,1,False,3418.4498399999998
P-829AE848,2024-03-23 09:14:00,19312.29,EUR,GB,SWIFT,API,0.235,2,SAME_DAY,True,2024,3,23,5,9,True,9.868548738952335,False,MEDIUM,LOW,True,LOW,0,False,4538.38815
P-7974AA5F,2024-04-15 09:04:00,17296.06,JPY,JP,RTP,ONLINE,0.049,3,SAME_DAY,False,2024,4,15,0,9,False,9.758291823847527,False,MEDIUM,LOW,True,HIGH,0,False,847.5069400000001
P-12E7B0E5,2024-05-16 13:00:00,35698.69,GBP,US,ACH,MOBILE,0.022,0,SAME_DAY,False,2024,5,16,3,13,False,10.482897284256639,False,MEDIUM,LOW,False,NONE,0,False,785.37118
P-A0E7729A,2024-06-15 01:46:00,95421.44,GBP,IN,SWIFT,ONLINE,0.277,2,NEXT_DAY,True,2024,6,15,5,1,True,11.466069049902247,False,MEDIUM,LOW,True,LOW,1,False,26431.738880000004
P-5065A48A,2024-02-25 18:38:00,55910.31,GBP,JP,ACH,BATCH,0.223,1,NEXT_DAY,False,2024,2,25,6,18,True,10.931521964259526,False,MEDIUM,LOW,True,LOW,1,False,12467.99913
P-DD414092,2024-06-26 02:04:00,638947.7,JPY,CA,SWIFT,ONLINE,0.347,0,T_PLUS_2,False,2024,6,26,2,2,False,13.367579448446783,True,VERY_HIGH,MEDIUM,False,NONE,2,True,221714.85189999998
P-7CCF1542,2024-01-30 06:21:00,71926.41,CAD,IN,WIRE,API,0.398,1,SAME_DAY,False,2024,1,30,1,6,False,11.183412694983875,False,MEDIUM,MEDIUM,True,LOW,0,False,28626.711180000002
P-CF43D8AD,2024-05-18 14:29:00,9830.81,AUD,GB,WIRE,API,0.321,1,NEXT_DAY,False,2024,5,18,5,14,True,9.193378326404957,False,LOW,MEDIUM,True,LOW,1,False,3155.69001
P-23B0755C,2024-05-12 18:56:00,43821.96,JPY,AU,SWIFT,ONLINE,0.494,1,T_PLUS_2,False,2024,5,12,6,18,True,10.687913159932476,False,MEDIUM,MEDIUM,True,LOW,2,False,21648.04824
P-999E73E1,2024-02-18 10:28:00,56648.01,EUR,AU,SWIFT,BATCH,0.202,2,NEXT_DAY,True,2024,2,18,6,10,True,10.944629790575295,False,MEDIUM,LOW,True,LOW,1,False,11442.89802
P-6B8D89A3,2024-06-03 11:57:00,12062.81,JPY,CA,SWIFT,API,0.318,0,NEXT_DAY,False,2024,6,3,0,11,False,9.397965340786845,False,MEDIUM,MEDIUM,False,NONE,1,False,3835.97358
P-CE1B42D5,2024-03-26 17:33:00,22414.51,GBP,DE,SWIFT,API,0.209,2,SAME_DAY,False,2024,3,26,1,17,False,10.017508408951716,False,MEDIUM,LOW,True,LOW,0,False,4684.632589999999
P-39E9651A,2024-03-21 06:45:00,69158.0,GBP,DE,WIRE,API,0.636,0,NEXT_DAY,False,2024,3,21,3,6,False,11.144163480467705,False,MEDIUM,HIGH,False,NONE,1,False,43984.488
P-870A2EB5,2024-02-15 15:34:00,379289.94,GBP,DE,SWIFT,API,0.521,1,SAME_DAY,False,2024,2,15,3,15,False,12.846058841285728,False,HIGH,MEDIUM,True,LOW,0,False,197610.05874
P-6E476B39,2024-02-24 09:03:00,67043.36,CAD,US,WIRE,ONLINE,0.198,1,SAME_DAY,False,2024,2,24,5,9,True,11.11310976884075,False,MEDIUM,LOW,True,LOW,0,False,13274.585280000001
P-E091E037,2024-02-06 01:29:00,7459.49,GBP,AU,WIRE,ONLINE,0.35,1,NEXT_DAY,False,2024,2,6,1,1,False,8.917376374686842,False,LOW,MEDIUM,True,LOW,1,False,2610.8214999999996
P-A23297DA,2024-01-30 08:56:00,25994.54,JPY,IN,WIRE,BATCH,0.382,0,SAME_DAY,False,2024,1,30,1,8,False,10.165680263827676,False,MEDIUM,MEDIUM,False,NONE,0,False,9929.91428
P-F1C5B7A1,2024-01-18 11:50:00,114631.44,AUD,US,WIRE,BATCH,0.648,1,NEXT_DAY,False,2024,1,18,3,11,False,11.649486114758812,False,HIGH,HIGH,True,LOW,1,False,74281.17312
P-7EE99C91,2024-01-21 03:42:00,217109.11,JPY,US,ACH,FILE,0.044,0,T_PLUS_2,False,2024,1,21,6,3,True,12.288159923183766,False,HIGH,LOW,False,NONE,2,False,9552.800839999998
P-23750EA3,2024-03-02 23:59:00,103630.93,CAD,CA,SWIFT,API,0.411,0,T_PLUS_2,False,2024,3,2,5,23,True,11.548600765955433,False,HIGH,MEDIUM,False,NONE,2,False,42592.312229999996
P-849B467C,2024-02-24 21:58:00,280180.53,USD,DE,WIRE,MOBILE,0.232,2,T_PLUS_2,False,2024,2,24,5,21,True,12.543192993510411,False,HIGH,LOW,True,LOW,2,False,65001.88296000001
P-F1F94695,2024-02-26 15:29:00,25297.64,USD,IN,SWIFT,API,0.247,1,T_PLUS_2,False,2024,2,26,0,15,False,10.138505918330052,False,MEDIUM,LOW,True,LOW,2,False,6248.51708
P-86309585,2024-02-04 15:18:00,116378.42,GBP,AU,ACH,API,0.441,1,NEXT_DAY,False,2024,2,4,6,15,True,11.664610994524072,False,HIGH,MEDIUM,True,LOW,1,False,51322.883219999996
P-DF4527D1,2024-06-03 13:50:00,25032.15,GBP,AU,WIRE,ONLINE,0.34,1,SAME_DAY,False,2024,6,3,0,13,False,10.127956225488724,False,MEDIUM,MEDIUM,True,LOW,0,False,8510.931
P-C706B077,2024-04-18 13:46:00,551189.88,GBP,AU,WIRE,BATCH,0.235,2,NEXT_DAY,False,2024,4,18,3,13,False,13.219836452826272,True,VERY_HIGH,LOW,True,LOW,1,True,129529.6218
P-DB36631E,2024-06-03 23:50:00,3126.39,JPY,DE,ACH,BATCH,0.347,1,SAME_DAY,False,2024,6,3,0,23,False,8.047954069860012,False,LOW,MEDIUM,True,LOW,0,False,1084.8573299999998
P-0ACDFEC0,2024-04-24 20:17:00,21319.78,USD,IN,ACH,FILE,0.178,1,NEXT_DAY,False,2024,4,24,2,20,False,9.967437462976406,False,MEDIUM,LOW,True,LOW,1,False,3794.9208399999998
P-8C20E05C,2024-03-21 17:03:00,22917.58,USD,IN,ACH,API,0.457,1,NEXT_DAY,False,2024,3,21,3,17,False,10.039703214284627,False,MEDIUM,MEDIUM,True,LOW,1,False,10473.334060000001
P-86889A34,2024-02-21 08:01:00,154015.1,CAD,AU,WIRE,BATCH,0.386,0,T_PLUS_2,False,2024,2,21,2,8,False,11.944812421385816,False,HIGH,MEDIUM,False,NONE,2,False,59449.8286
P-123078B2,2024-01-14 13:51:00,130745.01,JPY,GB,ACH,MOBILE,0.134,1,SAME_DAY,False,2024,1,14,6,13,True,11.781011865209148,False,HIGH,LOW,True,LOW,0,False,17519.83134
P-242C9850,2024-06-16 08:04:00,20299.76,AUD,US,ACH,API,0.074,1,T_PLUS_2,False,2024,6,16,6,8,True,9.918413602752723,False,MEDIUM,LOW,True,LOW,2,False,1502.1822399999999
P-44A901AC,2024-03-26 10:05:00,64468.45,USD,IN,ACH,API,0.102,4,SAME_DAY,True,2024,3,26,1,10,False,11.07394674716854,False,MEDIUM,LOW,True,HIGH,0,False,6575.781899999999
P-A4220E13,2024-04-06 08:28:00,13885.99,JPY,GB,ACH,API,0.204,2,T_PLUS_2,False,2024,4,6,5,8,True,9.538707709601187,False,MEDIUM,LOW,True,LOW,2,False,2832.74196
P-C5B2CE7E,2024-04-01 15:10:00,166895.15,AUD,CA,SWIFT,API,0.309,0,SAME_DAY,False,2024,4,1,0,15,False,12.02512704167865,False,HIGH,MEDIUM,False,NONE,0,False,51570.60135
P-DD10FFFA,2024-03-08 13:29:00,285596.78,EUR,US,SWIFT,ONLINE,0.35,2,NEXT_DAY,False,2024,3,8,4,13,False,12.562339736308113,False,HIGH,MEDIUM,True,LOW,1,False,99958.873
P-F85ECD3F,2024-06-04 04:22:00,66920.39,USD,CA,WIRE,API,0.143,2,NEXT_DAY,False,2024,6,4,1,4,False,11.111273925954979,False,MEDIUM,LOW,True,LOW,1,False,9569.615769999999
P-4999D047,2024-05-15 23:46:00,420776.58,GBP,AU,SWIFT,API,0.436,0,SAME_DAY,False,2024,5,15,2,23,False,12.949859659518555,False,HIGH,MEDIUM,False,NONE,0,False,183458.58888
P-6492846A,2024-01-14 05:03:00,16409.36,JPY,JP,WIRE,API,0.391,1,SAME_DAY,False,2024,1,14,6,5,True,9.705668121686285,False,MEDIUM,MEDIUM,True,LOW,0,False,6416.05976
P-EC1FA721,2024-06-08 22:16:00,69353.38,CAD,DE,WIRE,BATCH,0.245,0,NEXT_DAY,False,2024,6,8,5,22,True,11.14698458164334,False,MEDIUM,LOW,False,NONE,1,False,16991.578100000002
P-F1FBFFF0,2024-06-14 02:08:00,57721.71,AUD,JP,RTP,FILE,0.234,2,SAME_DAY,False,2024,6,14,4,2,False,10.963405962582604,False,MEDIUM,LOW,True,LOW,0,False,13506.880140000001
P-507DB5CA,2024-04-11 17:21:00,95215.6,GBP,JP,SWIFT,FILE,0.398,2,SAME_DAY,False,2024,4,11,3,17,False,11.463909575326719,False,MEDIUM,MEDIUM,True,LOW,0,False,37895.808800000006
P-617A4377,2024-01-17 10:26:00,71334.83,CAD,JP,WIRE,BATCH,0.381,1,NEXT_DAY,False,2024,1,17,2,10,False,11.175154004723392,False,MEDIUM,MEDIUM,True,LOW,1,False,27178.57023
P-6E92F8BC,2024-03-30 22:11:00,304346.24,JPY,AU,ACH,FILE,0.315,1,SAME_DAY,True,2024,3,30,5,22,True,12.625924565374298,False,HIGH,MEDIUM,True,LOW,0,False,95869.0656
P-6F0064D4,2024-06-17 05:28:00,30245.35,GBP,AU,WIRE,MOBILE,0.034,1,NEXT_DAY,False,2024,6,17,0,5,False,10.31713079502182,False,MEDIUM,LOW,True,LOW,1,False,1028.3419000000001
P-0B34CC93,2024-02-15 23:42:00,23832.27,EUR,IN,ACH,API,0.593,0,SAME_DAY,False,2024,2,15,3,23,False,10.0788377826678,False,MEDIUM,MEDIUM,False,NONE,0,False,14132.53611
P-80510489,2024-06-05 07:06:00,77272.86,JPY,IN,ACH,API,0.153,1,T_PLUS_2,False,2024,6,5,2,7,False,11.255111014384218,False,MEDIUM,LOW,True,LOW,2,False,11822.74758
P-8A556380,2024-02-22 22:50:00,32432.88,EUR,DE,WIRE,FILE,0.349,1,NEXT_DAY,False,2024,2,22,3,22,False,10.3869588344513,False,MEDIUM,MEDIUM,True,LOW,1,False,11319.07512
P-A8FEE962,2024-02-24 12:01:00,38604.17,GBP,DE,SWIFT,BATCH,0.433,2,NEXT_DAY,False,2024,2,24,5,12,True,10.561141484307887,False,MEDIUM,MEDIUM,True,LOW,1,False,16715.60561
P-82861B4C,2024-04-19 19:04:00,101377.86,GBP,JP,WIRE,ONLINE,0.111,1,SAME_DAY,False,2024,4,19,4,19,False,11.526619867141653,False,HIGH,LOW,True,LOW,0,False,11252.94246
P-C3D9C261,2024-04-10 18:52:00,11596.39,EUR,US,SWIFT,FILE,0.264,1,T_PLUS_2,False,2024,4,10,2,18,False,9.358535351778158,False,MEDIUM,LOW,True,LOW,2,False,3061.44696
P-7222F326,2024-06-26 18:39:00,12623.89,JPY,JP,WIRE,FILE,0.747,0,SAME_DAY,False,2024,6,26,2,18,False,9.443425541234316,False,MEDIUM,HIGH,False,NONE,0,False,9430.04583
P-B6597362,2024-02-14 07:19:00,271168.91,CAD,IN,ACH,BATCH,0.427,0,NEXT_DAY,False,2024,2,14,2,7,False,12.51050087756539,False,HIGH,MEDIUM,False,NONE,1,False,115789.12456999999
P-A11DA093,2024-06-07 17:13:00,31891.29,USD,JP,WIRE,BATCH,0.09,1,SAME_DAY,False,2024,6,7,4,17,False,10.370119566770558,False,MEDIUM,LOW,True,LOW,0,False,2870.2161
P-5F835E45,2024-01-14 20:13:00,19848.5,JPY,GB,SWIFT,ONLINE,0.419,1,NEXT_DAY,False,2024,1,14,6,20,True,9.895934096881215,False,MEDIUM,MEDIUM,True,LOW,1,False,8316.521499999999
P-D3C35B70,2024-05-02 06:44:00,17204.37,JPY,CA,WIRE,ONLINE,0.237,0,SAME_DAY,False,2024,5,2,3,6,False,9.752976823376688,False,MEDIUM,LOW,False,NONE,0,False,4077.4356899999993
P-99FA2663,2024-04-25 11:26:00,52637.86,GBP,US,WIRE,FILE,0.249,1,SAME_DAY,False,2024,4,25,3,11,False,10.871209909229739,False,MEDIUM,LOW,True,LOW,0,False,13106.82714
P-BA237B13,2024-01-02 23:14:00,284929.52,GBP,JP,ACH,BATCH,0.412,0,T_PLUS_2,False,2024,1,2,1,23,False,12.56000064005562,False,HIGH,MEDIUM,False,NONE,2,False,117390.96224000001
P-DBDDEC77,2024-02-26 18:47:00,28868.14,JPY,GB,WIRE,ONLINE,0.105,0,SAME_DAY,False,2024,2,26,0,18,False,10.270528483505286,False,MEDIUM,LOW,False,NONE,0,False,3031.1547
P-778AD148,2024-02-13 14:39:00,17414.25,AUD,JP,SWIFT,BATCH,0.246,0,T_PLUS_2,False,2024,2,13,1,14,False,9.765101538137776,False,MEDIUM,LOW,False,NONE,2,False,4283.9055
P-FC53635E,2024-01-20 15:55:00,118153.38,JPY,AU,SWIFT,API,0.656,0,NEXT_DAY,False,2024,1,20,5,15,True,11.679747353447178,False,HIGH,HIGH,False,NONE,1,False,77508.61728
P-4C1FEA60,2024-01-25 17:44:00,75031.12,GBP,CA,WIRE,FILE,0.314,2,SAME_DAY,False,2024,1,25,3,17,False,11.22567156750512,False,MEDIUM,MEDIUM,True,LOW,0,False,23559.771679999998
P-465E74DA,2024-03-09 18:26:00,46031.05,AUD,JP,ACH,API,0.353,2,T_PLUS_2,False,2024,3,9,5,18,True,10.737093171991644,False,MEDIUM,MEDIUM,True,LOW,2,False,16248.96065
P-394EEC59,2024-01-13 07:55:00,15867.4,AUD,CA,WIRE,ONLINE,0.284,0,T_PLUS_2,False,2024,1,13,5,7,True,9.672084989282222,False,MEDIUM,LOW,False,NONE,2,False,4506.3416
P-47686CEE,2024-03-02 06:32:00,8872.36,EUR,IN,WIRE,FILE,0.081,3,T_PLUS_2,False,2024,3,2,5,6,True,9.09080880853568,False,LOW,LOW,True,HIGH,2,False,718.6611600000001
P-2818C349,2024-02-05 00:05:00,293133.92,USD,DE,ACH,BATCH,0.179,2,T_PLUS_2,False,2024,2,5,0,0,False,12.58838825982753,False,HIGH,LOW,True,LOW,2,False,52470.971679999995
P-3812291A,2024-04-05 22:26:00,40285.79,CAD,JP,SWIFT,BATCH,0.162,0,NEXT_DAY,False,2024,4,5,4,22,False,10.603778902636101,False,MEDIUM,LOW,False,NONE,1,False,6526.29798
P-F2A42241,2024-03-28 10:19:00,17037.83,CAD,GB,SWIFT,API,0.546,0,NEXT_DAY,True,2024,3,28,3,10,False,9.743250136054135,False,MEDIUM,MEDIUM,False,NONE,1,False,9302.655180000002
P-C4C58149,2024-06-14 01:45:00,31434.24,CAD,IN,RTP,API,0.176,0,SAME_DAY,False,2024,6,14,4,1,False,10.355684835589988,False,MEDIUM,LOW,False,NONE,0,False,5532.42624
P-F2F33059,2024-02-12 09:07:00,184582.78,JPY,AU,ACH,ONLINE,0.242,0,T_PLUS_2,False,2024,2,12,0,9,False,12.125858731535004,False,HIGH,LOW,False,NONE,2,False,44669.03276
P-24971179,2024-05-13 13:17:00,109708.72,JPY,IN,RTP,FILE,0.341,0,NEXT_DAY,False,2024,5,13,0,13,False,11.605593247625253,False,HIGH,MEDIUM,False,NONE,1,False,37410.673520000004
P-34F301C8,2024-05-24 21:29:00,19265.78,CAD,US,WIRE,FILE,0.308,1,SAME_DAY,False,2024,5,24,4,21,False,9.866137648328,False,MEDIUM,MEDIUM,True,LOW,0,False,5933.86024
P-9C559375,2024-02-17 20:27:00,60988.11,AUD,AU,WIRE,ONLINE,0.208,0,SAME_DAY,False,2024,2,17,5,20,True,11.018450602627873,False,MEDIUM,LOW,False,NONE,0,False,12685.52688
P-4127C78E,2024-06-10 22:40:00,227976.72,AUD,US,ACH,FILE,0.172,1,T_PLUS_2,False,2024,6,10,0,22,False,12.33700318386349,False,HIGH,LOW,True,LOW,2,False,39211.995839999996
P-A9CA36C9,2024-06-02 05:38:00,57051.34,JPY,US,ACH,BATCH,0.248,0,NEXT_DAY,False,2024,6,2,6,5,True,10.951724371101122,False,MEDIUM,LOW,False,NONE,1,False,14148.73232
P-DBE724CD,2024-01-03 13:18:00,35918.37,EUR,GB,RTP,ONLINE,0.532,1,NEXT_DAY,False,2024,1,3,2,13,False,10.489031983286825,False,MEDIUM,MEDIUM,True,LOW,1,False,19108.57284
P-E5A25AB6,2024-03-01 11:17:00,142478.91,CAD,US,WIRE,API,0.184,2,SAME_DAY,False,2024,3,1,4,11,False,11.866956286295741,False,HIGH,LOW,True,LOW,0,False,26216.11944
P-ADB2C25E,2024-02-24 17:22:00,48345.92,USD,GB,SWIFT,FILE,0.435,2,SAME_DAY,False,2024,2,24,5,17,True,10.786157796680707,False,MEDIUM,MEDIUM,True,LOW,0,False,21030.4752
P-3CE5C35D,2024-05-14 05:05:00,53780.84,CAD,DE,SWIFT,ONLINE,0.017,0,T_PLUS_2,False,2024,5,14,1,5,False,10.892691142699842,False,MEDIUM,LOW,False,NONE,2,False,914.27428
P-08084706,2024-04-08 18:12:00,16449.82,CAD,GB,WIRE,API,0.055,1,SAME_DAY,False,2024,4,8,0,18,False,9.708130602975462,False,MEDIUM,LOW,True,LOW,0,False,904.7401
P-26BE12A5,2024-03-16 00:15:00,133974.62,CAD,DE,ACH,BATCH,0.09,1,SAME_DAY,False,2024,3,16,5,0,True,11.805413122081397,False,HIGH,LOW,True,LOW,0,False,12057.7158
P-0B2BC4F8,2024-05-12 00:10:00,48953.19,AUD,IN,WIRE,FILE,0.433,0,SAME_DAY,False,2024,5,12,6,0,True,10.798640241843914,False,MEDIUM,MEDIUM,False,NONE,0,False,21196.73127
P-FFB5F66A,2024-03-24 02:03:00,100453.63,AUD,CA,RTP,MOBILE,0.262,2,T_PLUS_2,False,2024,3,24,6,2,True,11.517461461764224,False,HIGH,LOW,True,LOW,2,False,26318.85106
P-48091C5C,2024-05-20 12:53:00,123167.35,JPY,CA,SWIFT,ONLINE,0.353,0,T_PLUS_2,False,2024,5,20,0,12,False,11.721307397726616,False,HIGH,MEDIUM,False,NONE,2,False,43478.07455
