payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,is_failed,payment_year,payment_month,payment_day,day_of_week,hour_of_day,is_weekend,amount_log,is_high_value,amount_bucket,risk_band,has_prior_failures,prior_failure_band,settlement_speed_days,is_large_international,risk_adjusted_amount,amount_z_score,is_extreme_amount,amount_percentile_rank,is_top_1pct_amount,risk_adjusted_amount_z_score,is_extreme_risk_adjusted_amount,risk_score_percentile_rank,is_top_1pct_risk_score,is_high_risk_large_payment,is_large_file_payment,is_high_risk_swift_payment,is_prior_failure_high_value,country_frequency,currency_frequency,is_rare_country,is_rare_currency,rule_anomaly_score,is_rule_based_anomaly,anomaly_reasons,is_isolation_forest_anomaly,isolation_forest_anomaly_score,isolation_forest_anomaly_rank,anomaly_source,recommended_action,is_combined_anomaly
P-B906EFB6,2024-03-27 22:33:00,129760.17,CAD,JP,ACH,FILE,0.171,1,SAME_DAY,False,2024,3,27,2,22,False,11.773450885954706,False,HIGH,LOW,True,LOW,0,False,22188.98907,0.0192718746193671,False,0.738,False,-0.1835678517983179,False,0.2696,False,False,False,False,False,0.1492,0.1768,False,False,0,False,NONE,False,0.09734100525239914,3845.0,NORMAL,No anomaly review needed,False
P-1C58663F,2024-05-09 20:33:00,31375.95,JPY,GB,RTP,BATCH,0.568,1,SAME_DAY,False,2024,5,9,3,20,False,10.353828825897187,False,MEDIUM,MEDIUM,True,LOW,0,False,17821.5396,-0.3999882711293532,False,0.2964,False,-0.2403420568881805,False,0.9368,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE,False,0.09316045520454597,3493.0,NORMAL,No anomaly review needed,False
P-FC6B9C43,2024-03-11 03:20:00,22953.3,GBP,CA,SWIFT,ONLINE,0.092,1,SAME_DAY,False,2024,3,11,0,3,False,10.041260561772702,False,MEDIUM,LOW,True,LOW,0,False,2111.7036,-0.4358810338771847,False,0.2176,False,-0.4445604358571091,False,0.0916,False,False,False,False,False,0.135,0.1622,False,False,0,False,NONE,False,0.10871645945558217,4604.0,NORMAL,No anomaly review needed,False
P-7CF7CC11,2024-03-23 18:20:00,76635.11,USD,DE,ACH,ONLINE,0.389,3,T_PLUS_2,False,2024,3,23,5,18,True,11.246823654571603,False,MEDIUM,MEDIUM,True,HIGH,2,False,29811.057790000003,-0.2071182964721911,False,0.579,False,-0.0844855623085881,False,0.7445,False,False,False,False,False,0.1448,0.1624,False,False,0,False,NONE,False,0.03352224760621603,396.0,NORMAL,No anomaly review needed,False
P-D137C868,2024-02-22 17:25:00,117151.88,GBP,IN,SWIFT,MOBILE,0.075,2,SAME_DAY,False,2024,2,22,3,17,False,11.6712350275006,False,HIGH,LOW,True,LOW,0,False,8786.391,-0.0344578139733983,False,0.7116,False,-0.357793531291566,False,0.0615,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE,False,0.08368182939532309,2706.0,NORMAL,No anomaly review needed,False
P-2CC50642,2024-06-09 22:38:00,33373.87,USD,CA,ACH,BATCH,0.333,2,NEXT_DAY,False,2024,6,9,6,22,True,10.41555850056388,False,MEDIUM,MEDIUM,True,LOW,1,False,11113.498710000002,-0.391474220498121,False,0.315,False,-0.3275425366775996,False,0.6412,False,False,False,False,False,0.135,0.1624,False,False,0,False,NONE,False,0.09051038299038339,3243.0,NORMAL,No anomaly review needed,False
P-3FA808D6,2024-01-04 23:54:00,17862.26,JPY,JP,SWIFT,API,0.472,2,NEXT_DAY,False,2024,1,4,3,23,False,9.790501368568844,False,MEDIUM,MEDIUM,True,LOW,1,False,8430.986719999999,-0.4575762830991897,False,0.1642,False,-0.3624135722608174,False,0.8638,False,False,False,False,False,0.1492,0.1758,False,False,0,False,NONE,False,0.08326433250982995,2665.0,NORMAL,No anomaly review needed,False
P-5F5A6180,2024-06-01 10:12:00,20068.33,USD,CA,WIRE,ONLINE,0.377,0,NEXT_DAY,False,2024,6,1,5,10,True,9.90694805807421,False,MEDIUM,MEDIUM,False,NONE,1,False,7565.760410000001,-0.4481752101452964,False,0.1906,False,-0.3736609916781472,False,0.7256,False,False,False,False,False,0.135,0.1624,False,False,0,False,NONE,False,0.06986240831007551,1707.0,NORMAL,No anomaly review needed,False
P-D828E398,2024-01-01 21:45:00,97470.22,USD,IN,ACH,API,0.238,1,NEXT_DAY,False,2024,1,1,0,21,False,11.48731243392472,False,MEDIUM,LOW,True,LOW,1,False,23197.91236,-0.1183303663011675,False,0.6574,False,-0.1704524584366177,False,0.4332,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE,False,0.11600010941099315,4872.0,NORMAL,No anomaly review needed,False
P-BC6D4993,2024-04-30 11:47:00,15530.7,USD,IN,ACH,ONLINE,0.215,0,NEXT_DAY,False,2024,4,30,1,11,False,9.650638375702364,False,MEDIUM,LOW,False,NONE,1,False,3339.1005,-0.4675121263210182,False,0.1388,False,-0.4286050175275041,False,0.3754,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE,False,0.10241732053616986,4233.0,NORMAL,No anomaly review needed,False
P-915331C7,2024-04-02 19:11:00,56181.21,EUR,GB,ACH,API,0.215,0,T_PLUS_2,False,2024,4,2,1,19,False,10.93635543772717,False,MEDIUM,LOW,False,NONE,2,False,12078.96015,-0.2942817165321332,False,0.4766,False,-0.3149921211141394,False,0.3754,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE,False,0.09015851308042266,3208.0,NORMAL,No anomaly review needed,False
P-407995C4,2024-01-03 04:47:00,39243.47,JPY,CA,RTP,BATCH,0.12,1,NEXT_DAY,False,2024,1,3,2,4,False,10.577565821564638,False,MEDIUM,LOW,True,LOW,1,False,4709.2164,-0.3664611711342424,False,0.3616,False,-0.4107943384028109,False,0.1541,False,False,False,False,False,0.135,0.1758,False,False,0,False,NONE,False,0.09911738583970708,3979.0,NORMAL,No anomaly review needed,False
P-CE8EE44C,2024-06-07 10:47:00,171533.21,GBP,JP,ACH,API,0.62,0,NEXT_DAY,True,2024,6,7,4,10,False,12.052538000914254,False,HIGH,HIGH,False,NONE,1,False,106350.5902,0.1972858979939197,False,0.8094,False,0.9104821277303132,False,0.9659,False,False,False,False,False,0.1492,0.1622,False,False,0,False,NONE,False,0.03911203373812122,503.0,NORMAL,No anomaly review needed,False
P-0708049B,2024-04-04 02:02:00,69245.86,GBP,GB,ACH,ONLINE,0.524,1,SAME_DAY,False,2024,4,4,3,2,False,11.145433080061274,False,MEDIUM,MEDIUM,True,LOW,0,False,36284.83064,-0.2386072693173662,False,0.5448,False,-0.0003304255369464,False,0.9079,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE,False,0.10834431575277259,4584.0,NORMAL,No anomaly review needed,False
P-142D4A20,2024-03-24 21:21:00,53267.25,CAD,CA,ACH,FILE,0.103,2,NEXT_DAY,False,2024,3,24,6,21,True,10.883095747860253,False,MEDIUM,LOW,True,LOW,1,False,5486.52675,-0.3066994324453755,False,0.4572,False,-0.4006897733626176,False,0.1158,False,False,False,False,False,0.135,0.1768,False,False,0,False,NONE,False,0.08090571629270354,2469.0,NORMAL,No anomaly review needed,False
P-3B8436C3,2024-01-22 18:30:00,187698.51,CAD,IN,SWIFT,MOBILE,0.315,0,NEXT_DAY,False,2024,1,22,0,18,False,12.142597612022444,False,HIGH,MEDIUM,False,NONE,1,False,59125.03065,0.26617363257241,False,0.8304,False,0.2965783786904374,False,0.6075,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE,False,0.06122531233891915,1212.0,NORMAL,No anomaly review needed,False
P-C39D863A,2024-06-06 23:09:00,177135.4,JPY,AU,WIRE,API,0.235,0,SAME_DAY,False,2024,6,6,3,23,False,12.084675336248626,False,HIGH,LOW,False,NONE,0,False,41626.819,0.2211593910796201,False,0.8156,False,0.0691121964834289,False,0.4264,False,False,False,False,False,0.1456,0.1758,False,False,0,False,NONE,False,0.0815843519749056,2524.0,NORMAL,No anomaly review needed,False
P-5B36C99D,2024-02-20 05:19:00,82189.45,GBP,GB,SWIFT,API,0.197,2,SAME_DAY,False,2024,2,20,1,5,False,11.316794394246184,False,MEDIUM,LOW,True,LOW,0,False,16191.32165,-0.1834487141150006,False,0.6024,False,-0.261533905556432,False,0.3323,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE,False,0.11317370972585833,4788.0,NORMAL,No anomaly review needed,False
P-6B1798A0,2024-05-01 19:01:00,8429.43,AUD,AU,ACH,ONLINE,0.227,1,SAME_DAY,False,2024,5,1,2,19,False,9.0396030579987,False,LOW,LOW,True,LOW,0,False,1913.48061,-0.4977738847127706,False,0.0518,False,-0.4471372149967624,False,0.4067,False,False,False,False,False,0.1456,0.1594,False,False,0,False,NONE,False,0.07809529927288272,2246.0,NORMAL,No anomaly review needed,False
P-188862CA,2024-01-03 17:25:00,32241.66,CAD,JP,WIRE,MOBILE,0.209,1,SAME_DAY,True,2024,1,3,2,17,False,10.38104569942059,False,MEDIUM,LOW,True,LOW,0,False,6738.506939999999,-0.396299084989786,False,0.3058,False,-0.3844147871117737,False,0.3599,False,False,False,False,False,0.1492,0.1768,False,False,0,False,NONE,False,0.09700539979285117,3815.0,NORMAL,No anomaly review needed,False
P-93A2FDE7,2024-03-19 01:36:00,206399.25,JPY,IN,WIRE,BATCH,0.378,0,SAME_DAY,False,2024,3,19,1,1,False,12.23757252382912,False,HIGH,MEDIUM,False,NONE,0,False,78018.9165,0.3458660362730129,False,0.8462,False,0.5421874824844541,False,0.7277,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE,False,0.07405975269385184,1974.0,NORMAL,No anomaly review needed,False
P-C661EC72,2024-01-10 02:01:00,264503.45,CAD,GB,SWIFT,ONLINE,0.179,1,SAME_DAY,False,2024,1,10,2,2,False,12.485613354335564,False,HIGH,LOW,True,LOW,0,False,47346.11755,0.5934745995224121,False,0.892,False,0.1434596230714814,False,0.2881,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE,False,0.0763800210062543,2126.0,NORMAL,No anomaly review needed,False
P-39EC3DD7,2024-03-05 14:03:00,29228.3,AUD,GB,SWIFT,BATCH,0.391,2,T_PLUS_2,False,2024,3,5,1,14,False,10.282926909819905,False,MEDIUM,MEDIUM,True,LOW,2,False,11428.2653,-0.4091403897518034,False,0.2788,False,-0.3234507611324331,False,0.7471,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE,False,0.08037488582439628,2430.0,NORMAL,No anomaly review needed,False
P-29FD66A4,2024-01-07 12:56:00,818488.38,EUR,AU,SWIFT,API,0.179,1,SAME_DAY,False,2024,1,7,6,12,True,13.615215700754966,True,VERY_HIGH,LOW,True,LOW,0,True,146509.42002,2.954257685411538,False,0.9852,False,1.4325226587154534,False,0.2881,False,False,False,False,False,0.1456,0.1634,False,False,0,False,NONE,True,-0.013912253787996098,161.0,MODEL_ONLY,Investigate unusual pattern,True
P-73EB5322,2024-01-02 13:09:00,84639.09,EUR,US,WIRE,BATCH,0.117,0,SAME_DAY,False,2024,1,2,1,13,False,11.346163310418593,False,MEDIUM,LOW,False,NONE,0,False,9902.77353,-0.1730096780233195,False,0.613,False,-0.3432812327172314,False,0.1479,False,False,False,False,False,0.1398,0.1634,False,False,0,False,NONE,False,0.09786978450767836,3890.0,NORMAL,No anomaly review needed,False
P-CFE329CB,2024-04-16 02:21:00,46869.58,JPY,CA,WIRE,BATCH,0.078,1,SAME_DAY,False,2024,4,16,1,2,False,10.755145465493484,False,MEDIUM,LOW,True,LOW,0,False,3655.82724,-0.3339628295293004,False,0.414,False,-0.4244877612163044,False,0.0667,False,False,False,False,False,0.135,0.1758,False,False,0,False,NONE,False,0.10621524649740527,4472.0,NORMAL,No anomaly review needed,False
P-EE0DFAC3,2024-04-02 09:58:00,19906.29,EUR,GB,SWIFT,BATCH,0.245,1,NEXT_DAY,False,2024,4,2,1,9,False,9.898841275287817,False,MEDIUM,LOW,True,LOW,1,False,4877.04105,-0.4488657366750297,False,0.1884,False,-0.4086127193219988,False,0.4519,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE,False,0.12552453339634911,4992.0,NORMAL,No anomaly review needed,False
P-E5E6CB4B,2024-01-06 04:00:00,20735.4,EUR,IN,SWIFT,API,0.229,0,SAME_DAY,False,2024,1,6,5,4,True,9.939645889089403,False,MEDIUM,LOW,False,NONE,0,False,4748.4066,-0.4453325198701223,False,0.1972,False,-0.4102848894744154,False,0.4119,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE,False,0.08858961333848164,3090.0,NORMAL,No anomaly review needed,False
P-DBE66412,2024-04-27 14:09:00,19993.11,GBP,DE,ACH,API,0.097,0,NEXT_DAY,False,2024,4,27,5,14,True,9.903193009162488,False,MEDIUM,LOW,False,NONE,1,False,1939.33167,-0.4484957569582225,False,0.1894,False,-0.44680116683128,False,0.1024,False,False,False,False,False,0.1448,0.1622,False,False,0,False,NONE,False,0.08661129171380144,2918.0,NORMAL,No anomaly review needed,False
P-D785A11C,2024-06-03 02:59:00,141363.87,CAD,JP,ACH,BATCH,0.334,1,SAME_DAY,False,2024,6,3,0,2,False,11.859099557447127,False,HIGH,MEDIUM,True,LOW,0,False,47215.53258,0.0687205458923053,False,0.7608,False,0.1417620973372148,False,0.6438,False,False,False,False,False,0.1492,0.1768,False,False,0,False,NONE,False,0.09236643575673309,3434.0,NORMAL,No anomaly review needed,False
P-FBFD4B43,2024-06-26 15:27:00,29274.93,CAD,DE,ACH,ONLINE,0.282,2,NEXT_DAY,False,2024,6,26,2,15,False,10.284520955681232,False,MEDIUM,LOW,True,LOW,1,False,8255.53026,-0.4089416780011155,False,0.2796,False,-0.3646944002618752,False,0.5371,False,False,False,False,False,0.1448,0.1768,False,False,0,False,NONE,False,0.1097650749463891,4659.0,NORMAL,No anomaly review needed,False
P-0DE2BADA,2024-03-23 07:23:00,186439.42,AUD,US,WIRE,BATCH,0.253,4,NEXT_DAY,False,2024,3,23,5,7,True,12.135867003219603,False,HIGH,LOW,True,HIGH,1,False,47169.17326,0.2608080743872585,False,0.8278,False,0.1411594541791003,False,0.4699,False,False,False,False,False,0.1398,0.1594,False,False,0,False,NONE,False,0.047101273825468803,692.0,NORMAL,No anomaly review needed,False
P-0670CB3C,2024-06-24 11:07:00,51208.28,JPY,IN,WIRE,MOBILE,0.181,0,SAME_DAY,False,2024,6,24,0,11,False,10.843676044603802,False,MEDIUM,LOW,False,NONE,0,False,9268.69868,-0.3154736450405686,False,0.445,False,-0.3515238227743119,False,0.2947,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE,False,0.09287596475586246,3471.0,NORMAL,No anomaly review needed,False
P-7820FC22,2024-02-15 22:37:00,17956.3,GBP,AU,ACH,FILE,0.093,0,NEXT_DAY,False,2024,2,15,3,22,False,9.795751996479169,False,MEDIUM,LOW,False,NONE,1,False,1669.9359,-0.4571755356611736,False,0.1652,False,-0.4503031491212598,False,0.0943,False,False,False,False,False,0.1456,0.1622,False,False,0,False,NONE,False,0.09233861000764454,3428.0,NORMAL,No anomaly review needed,False
P-FB0D7D4E,2024-04-29 17:11:00,123931.54,AUD,DE,ACH,MOBILE,0.195,1,SAME_DAY,False,2024,4,29,0,17,False,11.727492664289866,False,HIGH,LOW,True,LOW,0,False,24166.6503,-0.0055665828417517,False,0.7248,False,-0.157859450352224,False,0.3275,False,False,False,False,False,0.1448,0.1594,False,False,0,False,NONE,False,0.09199880911765912,3405.0,NORMAL,No anomaly review needed,False
P-849FCBAC,2024-02-29 18:56:00,36335.08,EUR,JP,WIRE,BATCH,0.493,2,SAME_DAY,False,2024,2,29,3,18,False,10.500566466016188,False,MEDIUM,MEDIUM,True,LOW,0,False,17913.19444,-0.3788551507307074,False,0.3394,False,-0.2391505993293965,False,0.881,False,False,False,False,False,0.1492,0.1634,False,False,0,False,NONE,False,0.09950917302929824,4015.0,NORMAL,No anomaly review needed,False
P-B5CDCB99,2024-02-04 07:27:00,170676.77,CAD,US,ACH,BATCH,0.221,1,NEXT_DAY,False,2024,2,4,6,7,True,12.047532671831066,False,HIGH,LOW,True,LOW,1,False,37719.56617,0.1936362155628852,False,0.8074,False,0.0183202697462968,False,0.3928,False,False,False,False,False,0.1398,0.1768,False,False,0,False,NONE,False,0.08145544649235253,2515.0,NORMAL,No anomaly review needed,False
P-64F1CADE,2024-01-03 14:37:00,159847.65,JPY,CA,ACH,API,0.257,3,T_PLUS_2,False,2024,1,3,2,14,False,11.981982709034746,False,HIGH,LOW,True,HIGH,2,False,41080.84605,0.1474883838320408,False,0.7924,False,0.0620148779111736,False,0.4788,False,False,False,False,False,0.135,0.1758,False,False,0,False,NONE,False,0.04814126945067965,725.0,NORMAL,No anomaly review needed,False
P-4C4342D5,2024-01-29 15:04:00,6530.86,USD,DE,WIRE,API,0.162,1,NEXT_DAY,False,2024,1,29,0,15,False,8.784447020915168,False,LOW,LOW,True,LOW,1,False,1057.99932,-0.5058645595680893,False,0.0342,False,-0.4582579550402643,False,0.2511,False,False,False,False,False,0.1448,0.1624,False,False,0,False,NONE,False,0.07678298193777822,2151.0,NORMAL,No anomaly review needed,False
P-8CC67E06,2024-04-07 20:30:00,641736.08,EUR,DE,SWIFT,API,0.187,1,T_PLUS_2,False,2024,4,7,6,20,True,13.371933966080396,True,VERY_HIGH,LOW,True,LOW,2,True,120004.64696,2.2010353184565368,False,0.9752,False,1.0879766183078687,False,0.3118,False,False,False,False,False,0.1448,0.1634,False,False,0,False,NONE,True,-0.01700210710135497,151.0,MODEL_ONLY,Investigate unusual pattern,True
P-F15F89E4,2024-04-06 04:36:00,287201.83,EUR,US,WIRE,BATCH,0.614,2,NEXT_DAY,False,2024,4,6,5,4,True,12.567943969868104,False,HIGH,HIGH,True,LOW,1,False,176341.92362000002,0.6902027751084953,False,0.9056,False,1.820327186132336,False,0.9627,False,False,False,False,False,0.1398,0.1634,False,False,0,False,NONE,False,0.016066197432569207,254.0,NORMAL,No anomaly review needed,False
P-1094483C,2024-06-28 15:23:00,20059.62,AUD,DE,SWIFT,FILE,0.197,2,SAME_DAY,True,2024,6,28,4,15,False,9.906513968316473,False,MEDIUM,LOW,True,LOW,0,False,3951.74514,-0.4482123274377796,False,0.1904,False,-0.420641007256181,False,0.3323,False,False,False,False,False,0.1448,0.1594,False,False,0,False,NONE,False,0.09731587239255707,3841.0,NORMAL,No anomaly review needed,False
P-EC58E1F0,2024-03-19 07:57:00,21593.64,JPY,US,SWIFT,API,0.119,0,T_PLUS_2,False,2024,3,19,1,7,False,9.980200414730264,False,MEDIUM,LOW,False,NONE,2,False,2569.64316,-0.4416751668160716,False,0.2054,False,-0.4386074981810605,False,0.1516,False,False,False,False,False,0.1398,0.1758,False,False,0,False,NONE,False,0.0625571571475046,1276.0,NORMAL,No anomaly review needed,False
P-D8822908,2024-05-11 03:15:00,22488.28,CAD,AU,ACH,BATCH,0.139,1,NEXT_DAY,False,2024,5,11,5,3,True,10.020794030212349,False,MEDIUM,LOW,True,LOW,1,False,3125.8709200000003,-0.4378626967188078,False,0.2126,False,-0.4313768732728999,False,0.1974,False,False,False,False,False,0.1456,0.1768,False,False,0,False,NONE,False,0.10316582599271618,4290.0,NORMAL,No anomaly review needed,False
P-E1A4E074,2024-06-11 07:02:00,11929.68,CAD,IN,SWIFT,FILE,0.13,1,SAME_DAY,False,2024,6,11,1,7,False,9.386868512629349,False,MEDIUM,LOW,True,LOW,0,False,1550.8584,-0.4828577190394852,False,0.097,False,-0.4518510846962507,False,0.1774,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE,False,0.0884862634111741,3081.0,NORMAL,No anomaly review needed,False
P-84E6BDE9,2024-03-24 04:15:00,26605.54,USD,AU,WIRE,BATCH,0.403,1,NEXT_DAY,False,2024,3,24,6,4,True,10.188912329211682,False,MEDIUM,MEDIUM,True,LOW,1,False,10722.032620000002,-0.4203171693193388,False,0.253,False,-0.3326313593948517,False,0.7665,False,False,False,False,False,0.1456,0.1624,False,False,0,False,NONE,False,0.08973287549392661,3174.0,NORMAL,No anomaly review needed,False
P-D0FB3D6B,2024-02-14 20:33:00,70118.7,CAD,IN,WIRE,BATCH,0.355,1,NEXT_DAY,False,2024,2,14,2,20,False,11.157959060646098,False,MEDIUM,MEDIUM,True,LOW,1,False,24892.1385,-0.2348876989877411,False,0.5486,False,-0.148428541960495,False,0.6857,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE,False,0.10338268799455869,4302.0,NORMAL,No anomaly review needed,False
P-8324E3CE,2024-06-01 20:19:00,194705.78,AUD,DE,ACH,API,0.162,1,T_PLUS_2,False,2024,6,1,5,20,True,12.179250013558306,False,HIGH,LOW,True,LOW,2,False,31542.33636,0.2960348139844356,False,0.8382,False,-0.0619799866228175,False,0.2511,False,False,False,False,False,0.1448,0.1594,False,False,0,False,NONE,False,0.06541196415652456,1437.0,NORMAL,No anomaly review needed,False
P-FA3BBC25,2024-06-19 02:57:00,52466.25,USD,US,ACH,FILE,0.446,1,NEXT_DAY,False,2024,6,19,2,2,False,10.86794444440579,False,MEDIUM,MEDIUM,True,LOW,1,False,23399.9475,-0.3101128596875159,False,0.452,False,-0.1678261236495734,False,0.828,False,False,False,False,False,0.1398,0.1624,False,False,0,False,NONE,False,0.10129965465045593,4150.0,NORMAL,No anomaly review needed,False
P-A70D1E97,2024-06-02 06:37:00,8143.7,EUR,AU,WIRE,MOBILE,0.168,0,SAME_DAY,False,2024,6,2,6,6,True,9.005122687945292,False,LOW,LOW,False,NONE,0,False,1368.1416000000002,-0.4989915108874232,False,0.0498,False,-0.4542262927319291,False,0.2626,False,False,False,False,False,0.1456,0.1634,False,False,0,False,NONE,False,0.04853886255080764,743.0,NORMAL,No anomaly review needed,False
P-909EF78D,2024-05-14 14:24:00,144852.74,GBP,US,WIRE,FILE,0.308,2,NEXT_DAY,False,2024,5,14,1,14,False,11.88347982267777,False,HIGH,MEDIUM,True,LOW,1,False,44614.64392,0.0835882161823003,False,0.769,False,0.1079521157419984,False,0.5922,False,False,False,False,False,0.1398,0.1622,False,False,0,False,NONE,False,0.08384068608041478,2725.0,NORMAL,No anomaly review needed,False
P-931E4F65,2024-02-02 10:44:00,52546.97,JPY,JP,ACH,FILE,0.487,0,T_PLUS_2,False,2024,2,2,4,10,False,10.869481745682636,False,MEDIUM,MEDIUM,False,NONE,2,False,25590.37439,-0.3097688748598185,False,0.4526,False,-0.1393518971378675,False,0.8768,False,False,False,False,False,0.1492,0.1758,False,False,0,False,NONE,False,0.05930775720481124,1116.0,NORMAL,No anomaly review needed,False
P-4D839ABD,2024-06-06 13:42:00,320266.08,JPY,US,WIRE,ONLINE,0.099,2,NEXT_DAY,False,2024,6,6,3,13,False,12.676910551670142,False,HIGH,LOW,True,LOW,1,False,31706.341920000003,0.831104662363099,False,0.9224,False,-0.0598480134052045,False,0.1079,False,False,False,False,False,0.1398,0.1758,False,False,0,False,NONE,False,0.07400536978804689,1966.0,NORMAL,No anomaly review needed,False
P-5CFA01DF,2024-03-20 03:33:00,36330.82,AUD,JP,SWIFT,BATCH,0.284,1,NEXT_DAY,False,2024,3,20,2,3,False,10.50044922029958,False,MEDIUM,LOW,True,LOW,1,False,10317.95288,-0.378873304538512,False,0.3392,False,-0.3378841519432262,False,0.5416,False,False,False,False,False,0.1492,0.1594,False,False,0,False,NONE,False,0.11162548389206378,4738.0,NORMAL,No anomaly review needed,False
P-E486C27E,2024-04-15 14:51:00,156081.25,CAD,CA,SWIFT,FILE,0.155,1,NEXT_DAY,False,2024,4,15,0,14,False,11.958138390877352,False,HIGH,LOW,True,LOW,1,False,24192.59375,0.1314380313166884,False,0.788,False,-0.1575222011725469,False,0.2344,False,False,False,False,False,0.135,0.1768,False,False,0,False,NONE,False,0.07392930109123069,1960.0,NORMAL,No anomaly review needed,False
P-9304A0EC,2024-03-10 20:35:00,282824.33,GBP,US,WIRE,MOBILE,0.118,0,NEXT_DAY,False,2024,3,10,6,20,True,12.552584777593244,False,HIGH,LOW,False,NONE,1,False,33373.27094,0.6715482460791954,False,0.9018,False,-0.0381789430011173,False,0.1495,False,False,False,False,False,0.1398,0.1622,False,False,0,False,NONE,False,0.04948453937651165,772.0,NORMAL,No anomaly review needed,False
