payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,status,failure_reason,is_failed
P-ACC0D860,2024-01-24 04:28:00,5868.96,EUR,DE,RTP,FILE,0.083,1,T_PLUS_2,SETTLED,NONE,False
P-8D85D3AD,2024-01-24 11:49:00,41559.23,JPY,IN,RTP,BATCH,0.202,0,SAME_DAY,SETTLED,NONE,False
P-53F5C9BC,2024-02-22 03:16:00,161836.25,AUD,US,RTP,API,0.123,2,T_PLUS_2,SETTLED,NONE,False
P-1D241494,2024-06-15 23:19:00,68209.12,JPY,AU,RTP,API,0.065,0,SAME_DAY,SETTLED,NONE,False
P-8D64B68D,2024-05-23 03:16:00,200945.65,CAD,CA,ACH,ONLINE,0.371,1,SAME_DAY,SETTLED,NONE,False
P-5CD70542,2024-01-23 16:16:00,69532.75,CAD,GB,ACH,API,0.364,0,SAME_DAY,SETTLED,NONE,False
P-63CDC685,2024-01-29 04:21:00,73357.34,GBP,GB,ACH,FILE,0.536,2,NEXT_DAY,SETTLED,NONE,False
P-AC215FF1,2024-04-15 17:21:00,116524.73,AUD,CA,WIRE,ONLINE,0.383,1,SAME_DAY,SETTLED,NONE,False
P-864DAA2B,2024-04-06 22:44:00,135252.95,EUR,IN,SWIFT,MOBILE,0.09,2,SAME_DAY,SETTLED,NONE,False
P-3FD46213,2024-04-18 23:54:00,160958.83,AUD,US,ACH,MOBILE,0.177,0,SAME_DAY,SETTLED,NONE,False
P-E08C2EB0,2024-05-27 01:20:00,8921.03,USD,GB,SWIFT,BATCH,0.139,2,SAME_DAY,SETTLED,NONE,False
P-8C915EE3,2024-06-23 06:56:00,817576.25,JPY,JP,WIRE,FILE,0.249,2,T_PLUS_2,SETTLED,NONE,False
P-463E1119,2024-03-01 16:29:00,65919.64,EUR,IN,SWIFT,BATCH,0.445,0,SAME_DAY,SETTLED,NONE,False
P-BA2A127D,2024-04-03 06:59:00,129317.77,CAD,DE,WIRE,MOBILE,0.161,1,T_PLUS_2,SETTLED,NONE,False
P-16AAC2EC,2024-05-26 08:11:00,124041.48,AUD,DE,WIRE,BATCH,0.037,2,NEXT_DAY,SETTLED,NONE,False
P-629F2C2B,2024-03-31 00:10:00,40772.71,USD,GB,SWIFT,BATCH,0.368,1,SAME_DAY,SETTLED,NONE,False
P-53D4C346,2024-03-03 14:42:00,182964.6,CAD,US,ACH,BATCH,0.239,3,T_PLUS_2,SETTLED,NONE,False
P-7A1EE9BC,2024-05-09 07:45:00,46430.29,GBP,GB,WIRE,API,0.169,3,SAME_DAY,SETTLED,NONE,False
P-6A43EC1A,2024-01-30 18:37:00,146448.74,AUD,US,ACH,ONLINE,0.242,0,NEXT_DAY,PENDING,NONE,False
P-F067399E,2024-03-22 03:03:00,12059.56,EUR,DE,ACH,API,0.174,1,T_PLUS_2,SETTLED,NONE,False
P-E8E3C87B,2024-04-26 11:53:00,33181.39,CAD,AU,RTP,BATCH,0.207,0,NEXT_DAY,SETTLED,NONE,False
P-E0DFA08D,2024-03-01 14:21:00,34042.09,CAD,GB,ACH,BATCH,0.065,0,SAME_DAY,SETTLED,NONE,False
P-810774E7,2024-03-19 09:41:00,259578.47,USD,US,SWIFT,FILE,0.212,0,SAME_DAY,SETTLED,NONE,False
P-74918D9F,2024-06-13 15:35:00,25397.9,JPY,US,WIRE,FILE,0.094,1,NEXT_DAY,SETTLED,NONE,False
P-1844044A,2024-01-22 11:37:00,68841.47,CAD,CA,ACH,BATCH,0.47,0,NEXT_DAY,SETTLED,NONE,False
P-5A4FA72A,2024-04-19 20:29:00,10698.82,GBP,AU,ACH,FILE,0.241,0,SAME_DAY,SETTLED,NONE,False
P-EE708642,2024-03-09 11:46:00,108196.43,CAD,JP,WIRE,API,0.18,0,NEXT_DAY,SETTLED,NONE,False
P-14FBB065,2024-02-14 11:45:00,73026.59,JPY,IN,ACH,API,0.482,0,NEXT_DAY,SETTLED,NONE,False
P-58C73866,2024-01-30 19:31:00,27466.07,USD,US,WIRE,MOBILE,0.67,2,NEXT_DAY,SETTLED,NONE,False
P-AF5B02D7,2024-03-10 11:51:00,33614.48,JPY,GB,WIRE,ONLINE,0.412,1,SAME_DAY,SETTLED,NONE,False
P-70F3D1A0,2024-06-20 02:57:00,12093.96,GBP,DE,WIRE,BATCH,0.553,0,NEXT_DAY,SETTLED,NONE,False
P-DFBC04C0,2024-01-17 17:23:00,5448.26,JPY,US,ACH,ONLINE,0.319,2,SAME_DAY,SETTLED,NONE,False
P-F91DFD12,2024-04-30 20:48:00,41999.93,AUD,CA,WIRE,API,0.423,1,SAME_DAY,SETTLED,NONE,False
P-616EBC18,2024-04-12 21:32:00,15751.38,EUR,AU,WIRE,ONLINE,0.634,2,T_PLUS_2,SETTLED,NONE,False
P-09B70328,2024-03-26 09:17:00,224989.44,JPY,GB,SWIFT,ONLINE,0.267,0,SAME_DAY,SETTLED,NONE,False
P-139D3C33,2024-03-17 05:42:00,183502.75,USD,GB,SWIFT,ONLINE,0.428,0,NEXT_DAY,SETTLED,NONE,False
P-5E5DEF9A,2024-04-24 12:31:00,9164.37,CAD,AU,ACH,API,0.187,3,NEXT_DAY,SETTLED,NONE,False
P-F1D7FA9D,2024-06-16 23:40:00,70226.43,GBP,GB,RTP,API,0.345,1,SAME_DAY,FAILED,NETWORK_ERROR,True
P-94E4048B,2024-02-29 09:53:00,473491.21,USD,JP,WIRE,BATCH,0.105,0,NEXT_DAY,SETTLED,NONE,False
P-1A20469C,2024-01-21 14:02:00,109524.31,GBP,AU,SWIFT,API,0.246,2,SAME_DAY,SETTLED,NONE,False
P-FD507A02,2024-02-07 23:07:00,262126.17,CAD,CA,SWIFT,FILE,0.146,1,NEXT_DAY,SETTLED,NONE,False
P-FE492589,2024-05-21 11:17:00,24834.85,EUR,GB,WIRE,MOBILE,0.072,1,NEXT_DAY,PENDING,NONE,False
P-64B3DED9,2024-05-15 23:26:00,32232.24,AUD,CA,SWIFT,BATCH,0.244,0,T_PLUS_2,SETTLED,NONE,False
P-5FC283C7,2024-03-31 17:44:00,42503.08,JPY,GB,ACH,API,0.224,1,NEXT_DAY,SETTLED,NONE,False
P-EF369954,2024-04-26 18:22:00,1178677.43,JPY,US,RTP,BATCH,0.4,2,NEXT_DAY,SETTLED,NONE,False
P-F47406FC,2024-04-01 05:19:00,69353.25,EUR,US,WIRE,FILE,0.284,3,NEXT_DAY,SETTLED,NONE,False
P-D24DE251,2024-02-13 20:38:00,9962.33,CAD,GB,RTP,API,0.535,1,NEXT_DAY,SETTLED,NONE,False
P-5D76467F,2024-03-05 09:23:00,13362.87,USD,IN,WIRE,API,0.385,0,SAME_DAY,SETTLED,NONE,False
P-2C72942C,2024-05-19 18:49:00,119391.36,CAD,JP,WIRE,BATCH,0.5,0,T_PLUS_2,SETTLED,NONE,False
P-760E61A9,2024-06-11 07:04:00,9628.78,EUR,IN,ACH,API,0.074,0,SAME_DAY,SETTLED,NONE,False
P-C8132F8E,2024-01-07 10:12:00,255226.86,GBP,DE,SWIFT,MOBILE,0.066,0,T_PLUS_2,SETTLED,NONE,False
P-987D0E90,2024-01-03 02:33:00,29056.79,CAD,US,WIRE,BATCH,0.381,1,NEXT_DAY,SETTLED,NONE,False
P-E41E7AD5,2024-05-12 04:13:00,13043.16,CAD,JP,SWIFT,FILE,0.264,1,SAME_DAY,FAILED,COMPLIANCE_REVIEW,True
P-E1D0E412,2024-01-01 10:38:00,223254.81,JPY,US,ACH,FILE,0.38,0,SAME_DAY,SETTLED,NONE,False
P-23C22063,2024-05-22 15:29:00,180054.16,EUR,DE,WIRE,BATCH,0.299,1,NEXT_DAY,SETTLED,NONE,False
P-FB2B0276,2024-01-18 05:36:00,17526.84,JPY,US,SWIFT,API,0.269,2,NEXT_DAY,SETTLED,NONE,False
P-A7DD4D7B,2024-06-21 22:09:00,9914.15,EUR,US,ACH,ONLINE,0.374,0,NEXT_DAY,SETTLED,NONE,False
P-BA8FD3B0,2024-02-25 08:41:00,36231.15,EUR,AU,ACH,BATCH,0.273,1,SAME_DAY,SETTLED,NONE,False
P-5438E538,2024-01-15 03:09:00,69052.75,CAD,IN,SWIFT,API,0.314,0,SAME_DAY,SETTLED,NONE,False
P-A927E951,2024-03-11 07:02:00,154952.52,CAD,DE,ACH,BATCH,0.336,3,SAME_DAY,SETTLED,NONE,False
P-E77B27EA,2024-05-11 22:26:00,12017.57,USD,CA,ACH,FILE,0.531,1,SAME_DAY,SETTLED,NONE,False
P-5F190868,2024-04-06 22:53:00,55668.93,CAD,GB,SWIFT,BATCH,0.101,0,SAME_DAY,SETTLED,NONE,False
P-85F5A24F,2024-03-19 14:10:00,439905.73,USD,GB,ACH,API,0.092,1,SAME_DAY,SETTLED,NONE,False
P-FF7E2130,2024-06-23 01:05:00,38871.97,USD,AU,WIRE,API,0.533,1,SAME_DAY,SETTLED,NONE,False
P-D9AE93EF,2024-05-08 03:54:00,260921.63,CAD,GB,ACH,ONLINE,0.62,2,NEXT_DAY,SETTLED,NONE,False
P-6442049A,2024-02-28 18:55:00,72251.6,GBP,CA,RTP,FILE,0.45,0,NEXT_DAY,SETTLED,NONE,False
P-A5A3F75F,2024-05-11 09:42:00,204683.91,AUD,DE,WIRE,ONLINE,0.438,1,NEXT_DAY,SETTLED,NONE,False
P-1FF062D3,2024-02-22 09:11:00,44772.51,USD,JP,ACH,BATCH,0.29,0,SAME_DAY,SETTLED,NONE,False
P-418FCAA2,2024-05-03 15:33:00,10072.87,EUR,IN,SWIFT,BATCH,0.04,1,SAME_DAY,SETTLED,NONE,False
P-CB753B95,2024-06-01 18:17:00,91787.1,USD,IN,ACH,FILE,0.579,1,SAME_DAY,SETTLED,NONE,False
P-4C5E9631,2024-05-11 20:08:00,282346.61,USD,AU,ACH,ONLINE,0.146,1,NEXT_DAY,SETTLED,NONE,False
P-A81D29A0,2024-01-05 15:09:00,188594.57,JPY,DE,SWIFT,FILE,0.164,1,SAME_DAY,SETTLED,NONE,False
P-3F3B1105,2024-04-01 12:11:00,152641.82,JPY,JP,ACH,FILE,0.111,0,T_PLUS_2,SETTLED,NONE,False
P-E40C405B,2024-02-07 18:36:00,51543.06,CAD,GB,RTP,API,0.435,1,SAME_DAY,SETTLED,NONE,False
P-456F0F4B,2024-03-25 06:06:00,26831.3,GBP,JP,WIRE,FILE,0.249,1,NEXT_DAY,SETTLED,NONE,False
P-744595CE,2024-05-22 18:09:00,136572.61,CAD,AU,ACH,API,0.405,2,SAME_DAY,SETTLED,NONE,False
P-60683799,2024-03-14 11:45:00,274098.74,GBP,AU,SWIFT,BATCH,0.328,2,NEXT_DAY,SETTLED,NONE,False
P-9B4B1997,2024-05-09 01:53:00,142913.74,USD,CA,RTP,FILE,0.37,0,SAME_DAY,SETTLED,NONE,False
P-9CD84190,2024-02-18 15:46:00,6413.42,JPY,DE,SWIFT,ONLINE,0.214,1,NEXT_DAY,SETTLED,NONE,False
P-1B0DCF0E,2024-03-17 01:02:00,40449.31,GBP,JP,SWIFT,API,0.098,1,SAME_DAY,SETTLED,NONE,False
P-B0D60813,2024-01-07 22:27:00,39549.94,CAD,JP,WIRE,ONLINE,0.28,1,SAME_DAY,SETTLED,NONE,False
P-3E5107F7,2024-03-01 15:56:00,39720.58,GBP,DE,ACH,BATCH,0.409,2,NEXT_DAY,SETTLED,NONE,False
P-9F8A3258,2024-06-11 13:07:00,210021.15,EUR,CA,RTP,ONLINE,0.371,0,NEXT_DAY,SETTLED,NONE,False
P-310CC5B5,2024-03-25 09:58:00,283101.27,EUR,GB,ACH,BATCH,0.368,1,T_PLUS_2,SETTLED,NONE,False
P-87C9BF8F,2024-02-10 03:01:00,153601.8,USD,US,ACH,ONLINE,0.136,1,NEXT_DAY,SETTLED,NONE,False
P-400D7418,2024-02-17 23:07:00,49969.24,CAD,GB,ACH,ONLINE,0.122,0,SAME_DAY,SETTLED,NONE,False
P-DBB4D367,2024-05-31 14:25:00,86280.17,AUD,AU,WIRE,BATCH,0.067,0,SAME_DAY,PENDING,NONE,False
P-E52D9223,2024-02-12 08:13:00,13207.3,USD,GB,WIRE,FILE,0.373,1,SAME_DAY,PENDING,NONE,False
P-9FC05710,2024-02-14 19:33:00,450803.42,GBP,CA,RTP,FILE,0.248,0,T_PLUS_2,SETTLED,NONE,False
P-13A64688,2024-04-06 06:56:00,12295.56,GBP,GB,ACH,BATCH,0.237,2,SAME_DAY,SETTLED,NONE,False
P-B457660E,2024-05-26 03:14:00,218934.28,EUR,AU,ACH,API,0.446,2,T_PLUS_2,SETTLED,NONE,False
P-F9A2B773,2024-06-01 07:12:00,543345.75,AUD,DE,ACH,API,0.355,3,SAME_DAY,SETTLED,NONE,False
P-7DCAA51C,2024-01-28 06:42:00,329864.73,JPY,IN,SWIFT,API,0.587,1,NEXT_DAY,SETTLED,NONE,False
P-E6E92B97,2024-04-01 11:56:00,70751.82,JPY,DE,ACH,ONLINE,0.2,1,NEXT_DAY,SETTLED,NONE,False
P-45E9DC48,2024-04-29 12:35:00,51381.09,GBP,GB,ACH,BATCH,0.612,1,SAME_DAY,SETTLED,NONE,False
P-E3E6E7EF,2024-02-03 23:18:00,35446.63,JPY,US,WIRE,FILE,0.382,1,SAME_DAY,SETTLED,NONE,False
P-0421149B,2024-03-20 16:09:00,113357.57,USD,DE,WIRE,ONLINE,0.141,3,NEXT_DAY,PENDING,NONE,False
P-9AAF790B,2024-06-12 10:12:00,50799.84,EUR,DE,SWIFT,ONLINE,0.371,1,NEXT_DAY,SETTLED,NONE,False
P-C8E64B23,2024-02-28 21:52:00,13933.48,GBP,DE,ACH,BATCH,0.218,2,T_PLUS_2,SETTLED,NONE,False
P-262B4623,2024-04-02 08:32:00,97861.32,USD,GB,ACH,API,0.405,2,NEXT_DAY,FAILED,NETWORK_ERROR,True
P-3A694BEA,2024-02-10 01:50:00,21692.27,GBP,GB,ACH,FILE,0.137,0,NEXT_DAY,SETTLED,NONE,False
P-9FAAA96B,2024-01-18 11:58:00,179142.48,CAD,IN,ACH,API,0.423,1,T_PLUS_2,SETTLED,NONE,False
P-36DB67D5,2024-06-24 16:12:00,37072.84,AUD,JP,WIRE,BATCH,0.206,0,T_PLUS_2,SETTLED,NONE,False
P-0B218603,2024-01-12 14:54:00,82290.32,CAD,JP,ACH,API,0.322,1,NEXT_DAY,SETTLED,NONE,False
P-10819A1B,2024-01-16 21:17:00,25840.53,JPY,JP,SWIFT,ONLINE,0.026,1,SAME_DAY,SETTLED,NONE,False
P-032D731C,2024-01-20 02:22:00,21927.56,EUR,JP,WIRE,API,0.409,3,NEXT_DAY,SETTLED,NONE,False
P-9BD4A0E4,2024-04-08 08:29:00,82078.28,JPY,AU,WIRE,FILE,0.229,1,SAME_DAY,SETTLED,NONE,False
P-4781703D,2024-04-27 02:58:00,34131.69,JPY,US,ACH,API,0.554,1,NEXT_DAY,SETTLED,NONE,False
P-11557047,2024-04-19 14:05:00,17174.97,GBP,CA,WIRE,API,0.109,3,NEXT_DAY,SETTLED,NONE,False
P-CD618527,2024-04-14 03:57:00,39653.0,USD,AU,SWIFT,BATCH,0.076,1,NEXT_DAY,SETTLED,NONE,False
P-E1E84E59,2024-04-10 00:18:00,66616.69,USD,JP,WIRE,API,0.299,0,SAME_DAY,SETTLED,NONE,False
P-5858157A,2024-01-07 00:34:00,31324.6,CAD,GB,WIRE,FILE,0.104,3,NEXT_DAY,SETTLED,NONE,False
P-27B07E13,2024-03-22 22:28:00,126826.34,EUR,GB,SWIFT,FILE,0.254,1,T_PLUS_2,PENDING,NONE,False
P-B6C778CB,2024-06-25 11:47:00,79361.94,EUR,CA,SWIFT,API,0.092,1,T_PLUS_2,SETTLED,NONE,False
P-97DE97FA,2024-05-04 04:43:00,76810.34,CAD,IN,ACH,API,0.433,2,NEXT_DAY,PENDING,NONE,False
P-C92E5B2B,2024-05-06 18:50:00,95402.3,EUR,CA,SWIFT,API,0.147,0,NEXT_DAY,SETTLED,NONE,False
P-DCCB3F6B,2024-02-14 14:16:00,143953.42,EUR,US,ACH,FILE,0.355,0,SAME_DAY,SETTLED,NONE,False
P-EBF9E838,2024-06-01 19:20:00,47912.3,CAD,IN,SWIFT,MOBILE,0.123,1,T_PLUS_2,SETTLED,NONE,False
P-682DAA3D,2024-03-22 12:06:00,25636.59,CAD,AU,WIRE,FILE,0.187,2,SAME_DAY,SETTLED,NONE,False
P-4BE47983,2024-01-08 04:04:00,148997.52,GBP,AU,SWIFT,BATCH,0.584,1,T_PLUS_2,SETTLED,NONE,False
P-5E2CFD58,2024-04-24 13:29:00,47747.87,GBP,DE,WIRE,FILE,0.155,0,SAME_DAY,SETTLED,NONE,False
P-57862B15,2024-04-02 16:50:00,27645.01,CAD,AU,SWIFT,API,0.445,1,SAME_DAY,SETTLED,NONE,False
P-BF9DC1D4,2024-04-25 01:03:00,178972.8,AUD,CA,ACH,BATCH,0.319,1,SAME_DAY,SETTLED,NONE,False
P-C1D952DB,2024-03-16 12:54:00,34036.62,AUD,US,SWIFT,ONLINE,0.35,0,SAME_DAY,SETTLED,NONE,False
P-8A3E5037,2024-02-12 10:12:00,213552.59,USD,AU,SWIFT,FILE,0.091,2,NEXT_DAY,FAILED,INVALID_ACCOUNT,True
P-ACD1CEAB,2024-05-08 11:52:00,124177.82,JPY,IN,WIRE,BATCH,0.141,2,NEXT_DAY,SETTLED,NONE,False
P-8AA91BC4,2024-01-01 23:48:00,8383.38,AUD,US,WIRE,ONLINE,0.437,0,SAME_DAY,SETTLED,NONE,False
P-3F2D503E,2024-05-07 22:22:00,78171.26,GBP,IN,SWIFT,BATCH,0.156,2,SAME_DAY,SETTLED,NONE,False
P-6BB7FA4B,2024-03-31 13:08:00,196406.35,CAD,AU,SWIFT,BATCH,0.531,1,T_PLUS_2,SETTLED,NONE,False
P-947F3BE0,2024-06-23 11:25:00,156080.03,GBP,US,WIRE,API,0.274,1,NEXT_DAY,PENDING,NONE,False
P-8A65B028,2024-01-21 16:15:00,30175.06,AUD,AU,ACH,ONLINE,0.194,3,NEXT_DAY,SETTLED,NONE,False
P-DF30A746,2024-05-10 21:02:00,272028.62,AUD,AU,WIRE,API,0.24,0,NEXT_DAY,SETTLED,NONE,False
P-6DD02308,2024-04-27 08:27:00,344819.3,USD,CA,RTP,FILE,0.297,1,NEXT_DAY,SETTLED,NONE,False
P-BAAEA6A7,2024-03-13 07:05:00,5730.83,EUR,CA,SWIFT,BATCH,0.145,2,SAME_DAY,SETTLED,NONE,False
P-FAC2F07C,2024-02-13 21:45:00,5612.66,EUR,JP,RTP,FILE,0.165,2,NEXT_DAY,SETTLED,NONE,False
P-3F146E4E,2024-05-19 10:47:00,43061.43,AUD,GB,ACH,FILE,0.263,3,NEXT_DAY,SETTLED,NONE,False
P-BD267FA0,2024-01-21 07:35:00,193356.69,JPY,JP,ACH,FILE,0.465,1,SAME_DAY,PENDING,NONE,False
P-C161D36D,2024-03-25 21:02:00,8879.35,JPY,US,ACH,ONLINE,0.2,0,SAME_DAY,SETTLED,NONE,False
P-EA930CF0,2024-04-26 10:32:00,3993.02,USD,US,ACH,API,0.407,0,SAME_DAY,PENDING,NONE,False
P-1D51ACEF,2024-05-23 04:41:00,20866.9,GBP,AU,ACH,API,0.37,0,NEXT_DAY,PENDING,NONE,False
P-0024C251,2024-02-07 02:15:00,25848.34,CAD,JP,WIRE,API,0.453,3,T_PLUS_2,SETTLED,NONE,False
P-D6CBA80A,2024-05-31 02:47:00,17031.66,EUR,AU,SWIFT,ONLINE,0.399,2,NEXT_DAY,SETTLED,NONE,False
P-BB9AEF16,2024-03-08 04:18:00,8821.7,AUD,DE,SWIFT,API,0.573,1,SAME_DAY,SETTLED,NONE,False
P-D21BB459,2024-04-19 22:46:00,161954.11,AUD,DE,ACH,ONLINE,0.119,2,NEXT_DAY,SETTLED,NONE,False
P-61EDE158,2024-03-29 18:31:00,30789.9,GBP,DE,RTP,API,0.32,0,NEXT_DAY,PENDING,NONE,False
P-D668DF5A,2024-03-09 08:45:00,151235.7,EUR,DE,WIRE,FILE,0.103,2,NEXT_DAY,SETTLED,NONE,False
P-593ECA8C,2024-05-06 17:38:00,62416.07,AUD,GB,ACH,FILE,0.135,1,SAME_DAY,SETTLED,NONE,False
P-AC25B24B,2024-04-23 00:01:00,46392.99,GBP,GB,WIRE,BATCH,0.3,2,SAME_DAY,PENDING,NONE,False
P-7BCB427B,2024-01-31 14:46:00,26742.98,JPY,GB,SWIFT,API,0.259,2,T_PLUS_2,SETTLED,NONE,False
P-61ADC0AC,2024-01-18 08:51:00,107005.2,EUR,GB,WIRE,ONLINE,0.41,3,NEXT_DAY,SETTLED,NONE,False
P-E926D7AA,2024-05-25 07:48:00,35328.68,CAD,CA,SWIFT,BATCH,0.221,0,T_PLUS_2,SETTLED,NONE,False
P-81027C23,2024-04-12 00:30:00,3264.57,USD,AU,WIRE,MOBILE,0.347,0,SAME_DAY,SETTLED,NONE,False
P-46039D9C,2024-03-23 07:51:00,53655.67,AUD,DE,WIRE,ONLINE,0.401,1,SAME_DAY,SETTLED,NONE,False
P-04F66302,2024-01-16 04:53:00,27501.11,GBP,IN,WIRE,BATCH,0.03,0,SAME_DAY,SETTLED,NONE,False
P-FF2340A7,2024-03-30 23:19:00,155313.42,CAD,CA,RTP,API,0.115,2,T_PLUS_2,SETTLED,NONE,False
P-7D7FDD7D,2024-05-25 15:22:00,72290.43,CAD,JP,SWIFT,API,0.213,1,T_PLUS_2,FAILED,INVALID_ACCOUNT,True
P-C8A7C066,2024-01-18 03:03:00,14972.41,JPY,JP,ACH,FILE,0.524,2,NEXT_DAY,SETTLED,NONE,False
P-549614E3,2024-01-05 15:24:00,145194.72,CAD,AU,SWIFT,API,0.398,0,NEXT_DAY,SETTLED,NONE,False
P-CE1C2941,2024-01-01 17:16:00,115125.95,AUD,CA,SWIFT,API,0.09,1,NEXT_DAY,SETTLED,NONE,False
P-FE47A49C,2024-01-17 21:52:00,68805.08,USD,US,RTP,API,0.092,2,NEXT_DAY,PENDING,NONE,False
P-130C6A5C,2024-04-06 13:23:00,74267.43,CAD,AU,ACH,BATCH,0.544,1,NEXT_DAY,SETTLED,NONE,False
P-AC75CC80,2024-04-09 07:57:00,6465.18,AUD,GB,SWIFT,API,0.497,0,NEXT_DAY,SETTLED,NONE,False
P-41824ACE,2024-04-11 10:07:00,31880.71,USD,AU,ACH,ONLINE,0.219,2,SAME_DAY,SETTLED,NONE,False
P-78E1BFDF,2024-02-02 16:03:00,47835.44,JPY,US,ACH,ONLINE,0.121,1,NEXT_DAY,SETTLED,NONE,False
P-D7BBB78B,2024-05-12 03:09:00,12045.86,EUR,IN,SWIFT,API,0.351,0,SAME_DAY,SETTLED,NONE,False
P-66486E36,2024-01-06 14:16:00,21241.62,GBP,IN,ACH,FILE,0.33,1,SAME_DAY,SETTLED,NONE,False
P-6369888E,2024-05-18 03:25:00,61576.82,JPY,IN,WIRE,ONLINE,0.493,3,SAME_DAY,SETTLED,NONE,False
P-ABE12F5C,2024-01-28 07:02:00,26766.4,JPY,DE,WIRE,ONLINE,0.318,3,NEXT_DAY,SETTLED,NONE,False
P-6777D8D9,2024-04-21 03:38:00,106781.02,CAD,AU,SWIFT,BATCH,0.25,1,NEXT_DAY,SETTLED,NONE,False
P-9B2D3650,2024-06-26 23:14:00,13641.94,USD,GB,ACH,BATCH,0.394,3,NEXT_DAY,SETTLED,NONE,False
P-08B16780,2024-03-03 09:13:00,56332.99,GBP,US,ACH,BATCH,0.031,2,NEXT_DAY,PENDING,NONE,False
P-FF4BCBBE,2024-01-29 14:46:00,79074.94,CAD,GB,ACH,BATCH,0.362,0,SAME_DAY,SETTLED,NONE,False
P-8816AE0C,2024-04-04 08:47:00,9360.92,JPY,AU,WIRE,MOBILE,0.065,1,NEXT_DAY,SETTLED,NONE,False
P-0694CABB,2024-03-30 17:29:00,116275.44,CAD,GB,WIRE,BATCH,0.118,2,NEXT_DAY,SETTLED,NONE,False
P-A77B07B8,2024-01-17 21:34:00,63364.36,EUR,GB,ACH,API,0.329,4,NEXT_DAY,SETTLED,NONE,False
P-2A031792,2024-01-11 15:55:00,44236.4,USD,CA,SWIFT,ONLINE,0.421,1,NEXT_DAY,SETTLED,NONE,False
P-B002E9D6,2024-03-17 04:59:00,24871.29,CAD,IN,WIRE,API,0.257,2,SAME_DAY,SETTLED,NONE,False
P-05090446,2024-02-07 08:14:00,48871.43,JPY,IN,WIRE,FILE,0.164,2,NEXT_DAY,PENDING,NONE,False
P-71364A59,2024-01-03 13:47:00,43244.66,EUR,CA,SWIFT,BATCH,0.436,2,NEXT_DAY,SETTLED,NONE,False
P-A14E393A,2024-04-05 00:47:00,26138.76,AUD,IN,SWIFT,BATCH,0.193,1,NEXT_DAY,SETTLED,NONE,False
P-EA4E792D,2024-05-07 17:56:00,253926.81,CAD,GB,WIRE,BATCH,0.145,0,NEXT_DAY,SETTLED,NONE,False
P-AD4258DB,2024-06-13 04:19:00,102407.98,EUR,IN,ACH,API,0.533,1,SAME_DAY,SETTLED,NONE,False
P-4C4481CF,2024-02-17 06:04:00,68417.25,AUD,CA,ACH,API,0.337,0,T_PLUS_2,SETTLED,NONE,False
P-2EB00C05,2024-05-30 02:55:00,27618.21,CAD,GB,SWIFT,FILE,0.071,0,SAME_DAY,SETTLED,NONE,False
P-8E194DFB,2024-01-20 10:47:00,36723.37,AUD,DE,ACH,FILE,0.427,0,NEXT_DAY,SETTLED,NONE,False
P-28B91D48,2024-04-20 06:12:00,83884.02,GBP,CA,SWIFT,BATCH,0.37,2,NEXT_DAY,SETTLED,NONE,False
P-AB95BBB7,2024-06-23 15:35:00,78843.53,USD,US,ACH,API,0.383,0,SAME_DAY,SETTLED,NONE,False
P-BA5B2137,2024-03-19 09:32:00,71733.73,USD,AU,WIRE,BATCH,0.197,3,NEXT_DAY,SETTLED,NONE,False
P-B2A2E083,2024-01-26 23:55:00,60388.0,USD,US,WIRE,BATCH,0.206,1,NEXT_DAY,SETTLED,NONE,False
P-47BBE4EF,2024-06-02 05:50:00,17956.58,EUR,US,ACH,FILE,0.581,2,SAME_DAY,SETTLED,NONE,False
P-BB2EBADA,2024-03-30 03:11:00,44906.09,GBP,IN,ACH,API,0.109,1,SAME_DAY,SETTLED,NONE,False
P-FEA5D722,2024-04-14 23:05:00,175960.59,JPY,GB,ACH,BATCH,0.39,0,NEXT_DAY,SETTLED,NONE,False
P-1A00ECCC,2024-05-07 15:59:00,167736.67,AUD,GB,ACH,API,0.019,1,T_PLUS_2,SETTLED,NONE,False
P-49E3AF1B,2024-03-17 09:08:00,37953.16,USD,JP,ACH,API,0.277,2,SAME_DAY,SETTLED,NONE,False
P-B3BFC6A3,2024-06-25 10:56:00,255498.73,JPY,GB,RTP,ONLINE,0.253,3,T_PLUS_2,SETTLED,NONE,False
P-CA211646,2024-05-07 16:37:00,396297.78,CAD,GB,ACH,BATCH,0.124,1,SAME_DAY,SETTLED,NONE,False
P-22E80488,2024-03-15 04:55:00,1887847.52,CAD,CA,ACH,FILE,0.603,0,SAME_DAY,SETTLED,NONE,False
P-540C5F0D,2024-04-24 17:29:00,103660.96,EUR,DE,ACH,API,0.366,2,T_PLUS_2,SETTLED,NONE,False
P-F709C5EF,2024-03-02 09:11:00,14232.93,CAD,IN,WIRE,MOBILE,0.117,1,SAME_DAY,FAILED,NETWORK_ERROR,True
P-AFD1A66F,2024-02-08 21:03:00,228990.68,EUR,JP,SWIFT,BATCH,0.175,1,SAME_DAY,SETTLED,NONE,False
P-BC4E6217,2024-01-24 09:27:00,124418.15,JPY,JP,WIRE,API,0.244,0,NEXT_DAY,SETTLED,NONE,False
